site,plot,year,crop_sequence,operational_costs_dollars,material_input_costs_dollars,crop_1_name,crop_2_name,crop_3_name,crop_1_yield,crop_2_yield,crop_3_yield,plot_revenue_dollars,plot_gross_margin_dollars
manang,MANANG_S8.1_P1231_R3,2024,2,221.5,407.66779940000004,Wheat,NA,NA,2398,NA,NA,791.34,162.1722006
manang,MANANG_S11_P2121_R2,2023,1,191,434.32,wheat,NA,NA,2768,NA,NA,913.44,288.12000000000006
manang,MANANG_S11_P2121_R2,2024,2,243.075,371.52683735000005,Wheat,Vetch,NA,1303,NA,NA,429.99,-184.6118374
manang,MANANG_S8.2_P3123_R3,2023,1,202,434.32,wheat,NA,NA,3512,NA,NA,1158.96,522.6400000000001
manang,MANANG_S8.2_P3123_R3,2024,2,193.5,210.7522,Vetch,NA,NA,0,NA,NA,0,-404.2522
manang,MANANG_S4_P2341_R1,2023,1,191,450.5,canola,NA,NA,1248,NA,NA,776.256,134.75599999999997
manang,MANANG_S4_P2341_R1,2024,2,221.5,376.4705177,Wheat,NA,NA,1239,NA,NA,408.87,-189.1005176
manang,MANANG_S4_P1234_R2,2023,1,193.5,501.3472,lentil,NA,NA,1079,NA,NA,701.35,6.502800000000036
manang,MANANG_S4_P1234_R2,2024,2,210.5,357.80696340000003,Canola,NA,NA,655,NA,NA,407.41,-160.8969634
manang,MANANG_S11_P2121_R1,2023,1,202,434.32,wheat,NA,NA,3798,NA,NA,1253.34,617.02
manang,MANANG_S11_P2121_R1,2024,2,234.225,371.52683735000005,Wheat,Vetch,NA,949,NA,NA,313.17,-292.5818374
manang,MANANG_S1.3_P3123_R1,2023,1,202,479.32,wheat,NA,NA,3598,NA,NA,1187.34,506.0199999999999
manang,MANANG_S1.3_P3123_R1,2024,2,193.5,189.30169999999998,Lentil,NA,NA,210,NA,NA,136.5,-246.3017
manang,MANANG_S1.3_P1231_R2,2023,1,226.5,501.3472,lentil,NA,NA,1031,NA,NA,670.15,-57.6972
manang,MANANG_S1.3_P1231_R2,2024,2,230,451.3714875,Wheat,NA,NA,1717,NA,NA,566.61,-114.7614875
manang,MANANG_S12_P0000_R6,2023,1,193.5,412.09999999999997,canola,NA,NA,1079,NA,NA,671.138,65.53800000000007
manang,MANANG_S13_P0000_R7,2023,1,171.5,513.0999999999999,canola,NA,NA,1419,NA,NA,882.618,198.01800000000014
manang,MANANG_S3_P3123_R2,2023,1,202,434.32,wheat,NA,NA,3614,NA,NA,1192.62,556.3
manang,MANANG_S3_P3123_R2,2024,2,193.5,189.30169999999998,Lentil,NA,NA,514,NA,NA,334.1,-48.7017
manang,MANANG_S3_P2312_R3,2023,1,193.5,501.3472,lentil,NA,NA,875,NA,NA,568.75,-126.0972
manang,MANANG_S3_P2312_R3,2024,2,221.5,402.6359803,Wheat,NA,NA,2580,NA,NA,851.4000000000001,227.26401970000006
manang,MANANG_S9_P2312_R3,2023,1,202,434.32,wheat,NA,NA,3037,NA,NA,1002.21,365.89000000000004
manang,MANANG_S9_P2312_R3,2024,2,210.5,434.5688568,Oats,NA,NA,5000,NA,NA,1190,544.9311432
manang,MANANG_S10.1_P2312_R3,2023,1,193.5,409.82,wheat,NA,NA,3383,NA,NA,1116.39,513.0700000000002
manang,MANANG_S10.1_P2312_R3,2024,2,230,398.2465015,Wheat,NA,NA,2383,NA,NA,786.39,158.14349849999996
manang,MANANG_S5_P4123_R2,2023,1,191,434.32,wheat,NA,NA,2353,NA,NA,776.49,151.17000000000002
manang,MANANG_S5_P4123_R2,2024,2,193.5,189.30169999999998,Lentil,NA,NA,349,NA,NA,226.85,-155.9517
appila,APPILA_S6_P0000_R3,2023,1,158,226.4,Canola,NA,NA,60,NA,NA,37.32,-347.08
appila,APPILA_S3_P3412_R2,2023,1,158,192.39999999999998,Wheat,NA,NA,730,NA,NA,240.9,-109.5
appila,APPILA_S1_P1231_R1,2023,1,149.5,125.6,Vetch ,NA,NA,0,NA,NA,0,-275.1
appila,APPILA_S4_P3123_R3,2023,1,158,192.39999999999998,Wheat,NA,NA,820,NA,NA,270.6,-79.8
appila,APPILA_S4_P2312_R2,2023,1,158,192.39999999999998,Wheat,NA,NA,590,NA,NA,194.7,-155.7
appila,APPILA_S2_P2121_R2,2023,1,158,192.4,Wheat,NA,NA,650,NA,NA,214.5,-135.9
appila,APPILA_S2_P1212_R2,2023,1,149.5,125.6,Lentil,NA,NA,390,NA,NA,253.5,-21.6
appila,APPILA_S1_P2312_R1,2023,1,158,169.89999999999998,Wheat,NA,NA,460,NA,NA,151.8,-176.1
appila,APPILA_S3_P2341_R3,2023,1,158,182.89999999999998,Canola,NA,NA,100,NA,NA,62.2,-278.7
appila,APPILA_S1_P1231_R3,2023,1,149.5,125.6,Vetch ,NA,NA,0,NA,NA,0,-275.1
appila,APPILA_S1_P3123_R3,2023,1,158,169.89999999999998,Barley,NA,NA,440,NA,NA,131.12,-196.78
appila,APPILA_S5_P0000_R2,2023,1,149.5,144.9,Wheat,NA,NA,580,NA,NA,191.4,-103
appila,APPILA_S6_P0000_R2,2023,1,158,226.4,Canola,NA,NA,100,NA,NA,62.2,-322.2
appila,APPILA_S3_P1234_R2,2023,1,149.5,125.6,Lentil,NA,NA,40,NA,NA,26,-249.1
appila,APPILA_S5_P0000_R1,2023,1,149.5,144.90000000000003,Wheat,NA,NA,510,NA,NA,168.3,-126.1
appila,APPILA_S3_P3412_R1,2023,1,158,192.4,Wheat,NA,NA,550,NA,NA,181.5,-168.9
appila,APPILA_S3_P4123_R1,2023,1,158,192.4,Wheat,NA,NA,550,NA,NA,181.5,-168.9
appila,APPILA_S4_P1231_R1,2023,1,151.25,102.69999999999999,Vetch ,Oat,NA,70,0,NA,0,-253.95
appila,APPILA_S3_P1234_R1,2023,1,149.5,125.6,Lentil,NA,NA,50,NA,NA,32.5,-242.6
appila,APPILA_S1_P2312_R3,2023,1,158,169.9,Wheat,NA,NA,680,NA,NA,224.4,-103.5
appila,APPILA_S5_P0000_R3,2023,1,149.5,144.9,Wheat,NA,NA,550,NA,NA,181.5,-112.9
appila,APPILA_S1_P3123_R2,2023,1,158,169.9,Barley,NA,NA,220,NA,NA,65.56,-262.34
appila,APPILA_S6_P0000_R1,2023,1,158,226.4,Canola,NA,NA,110,NA,NA,68.42,-315.98
appila,APPILA_S2_P1212_R3,2023,1,149.5,125.6,Lentil,NA,NA,0,NA,NA,0,-275.1
appila,APPILA_S4_P1231_R2,2023,1,154.75,102.7,Vetch ,Oat,NA,210,0,NA,0,-257.45
appila,APPILA_S1_P1231_R2,2023,1,149.5,125.6,Vetch ,NA,NA,0,NA,NA,0,-275.1
appila,APPILA_S4_P3123_R1,2023,1,158,192.39999999999998,Wheat,NA,NA,0,NA,NA,0,-350.4
appila,APPILA_S2_P1212_R1,2023,1,149.5,125.6,Lentil,NA,NA,10,NA,NA,6.5,-268.6
appila,APPILA_S4_P2312_R3,2023,1,158,192.4,Wheat,NA,NA,580,NA,NA,191.4,-159
appila,APPILA_S3_P2341_R1,2023,1,158,182.89999999999998,Canola,NA,NA,0,NA,NA,0,-340.9
appila,APPILA_S3_P4123_R2,2023,1,158,192.39999999999998,Wheat,NA,NA,630,NA,NA,207.9,-142.5
appila,APPILA_S2_P2121_R1,2023,1,158,192.4,Wheat,NA,NA,640,NA,NA,211.2,-139.2
appila,APPILA_S1_P3123_R1,2023,1,158,169.89999999999998,Barley,NA,NA,260,NA,NA,77.47999999999999,-250.42
appila,APPILA_S1_P2312_R2,2023,1,158,169.9,Wheat,NA,NA,550,NA,NA,181.5,-146.4
appila,APPILA_S3_P3412_R3,2023,1,158,192.39999999999998,Wheat,NA,NA,660,NA,NA,217.8,-132.6
appila,APPILA_S4_P2312_R1,2023,1,158,192.4,Wheat,NA,NA,590,NA,NA,194.7,-155.7
appila,APPILA_S4_P3123_R2,2023,1,158,192.39999999999998,Wheat,NA,NA,580,NA,NA,191.4,-159
appila,APPILA_S2_P2121_R3,2023,1,158,192.4,Wheat,NA,NA,0,NA,NA,0,-350.4
appila,APPILA_S4_P1231_R3,2023,1,156.5,102.69999999999999,Vetch ,Oat,NA,280,0,NA,0,-259.2
appila,APPILA_S3_P1234_R3,2023,1,149.5,125.60000000000001,Lentil,NA,NA,20,NA,NA,13,-262.1
appila,APPILA_S3_P2341_R2,2023,1,158,182.9,Canola,NA,NA,100,NA,NA,62.2,-278.7
appila,APPILA_S3_P4123_R3,2023,1,158,192.4,Wheat,NA,NA,610,NA,NA,201.3,-149.1
hart,HART_S3_P2341_R2,2023,1,202,246.75835,wheat,NA,NA,2702,NA,NA,891.6600000000001,442.9016500000001
hart,HART_S3_P2341_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,622,0,NA,404.3,-31.5244
hart,HART_S1.3_P2312_R2,2023,1,202,259.75835,wheat,NA,NA,2764,NA,NA,912.12,450.36165
hart,HART_S1.3_P2312_R2,2024,2,202,230.85440000000003,Barley,NA,NA,702,0,NA,209.196,-223.6584
hart,HART_S10.2_P2312_R1,2023,1,202,218.75835,wheat,NA,NA,3777,NA,NA,1246.41,825.65165
hart,HART_S10.2_P2312_R1,2024,2,202,181.97245029500002,Barley,NA,NA,213,0,NA,63.474,-320.4984503
hart,HART_S4.3_P2341_R1,2023,1,202,259.75834999999995,wheat,NA,NA,2605,NA,NA,859.6500000000001,397.89165000000014
hart,HART_S4.3_P2341_R1,2024,2,210.5,274.071721,Canola,NA,NA,388,0,NA,241.336,-243.235721
hart,HART_S8_P3412_R3,2023,1,202,235.75835,barley,NA,NA,3982,NA,NA,1186.636,748.8776499999999
hart,HART_S8_P3412_R3,2024,2,202,256.61117314999996,Wheat,NA,NA,1348,0,NA,444.84,-13.77117315
hart,HART_S4.2_P4123_R3,2023,1,202,235.75835,barley,NA,NA,3997,NA,NA,1191.106,753.3476499999999
hart,HART_S4.2_P4123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,795,0,NA,516.75,80.92559999999997
hart,HART_S4.3_P4123_R3,2023,1,202,258.75835000000006,barley,NA,NA,3833,NA,NA,1142.234,681.4756499999999
hart,HART_S4.3_P4123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,1222,0,NA,794.3000000000001,358.47560000000004
hart,HART_S3_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1515,NA,NA,984.75,557.7307000000001
hart,HART_S3_P1234_R1,2024,2,202,216.27188242000003,Wheat,NA,NA,1807,0,NA,596.3100000000001,178.03811758000003
hart,HART_S1.2_P3123_R3,2023,1,202,235.75835,barley,NA,NA,3997,NA,NA,1191.106,753.3476499999999
hart,HART_S1.2_P3123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,808,0,NA,525.2,89.37560000000002
hart,HART_S1.2_P2312_R3,2023,1,202,246.75835,wheat,NA,NA,3132,NA,NA,1033.56,584.8016499999999
hart,HART_S1.2_P2312_R3,2024,2,202,180.7204495,Barley,NA,NA,727,0,NA,216.646,-166.0744495
hart,HART_S5_P0000_R7,2023,1,204.5,222.5193,lentil,NA,NA,1758,NA,NA,1142.7,715.6807000000001
hart,HART_S5_P0000_R7,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
hart,HART_S10.3_P3123_R3,2023,1,202,235.75835,barley,NA,NA,3270,NA,NA,974.46,536.70165
hart,HART_S10.3_P3123_R3,2024,2,208.475,247.12695128000001,Lentil,Canola,NA,665,34,NA,435.73,-19.87195128
hart,HART_S2.3_P0000_R1,2023,1,202,285.75835,wheat,NA,NA,4428,NA,NA,1461.24,973.48165
hart,HART_S2.3_P0000_R1,2024,2,202,182.76499213000002,Barley,NA,NA,408.7,0,NA,121.7926,-262.9723921
hart,HART_S10.2_P3123_R3,2023,1,202,213.25835,barley,NA,NA,4222,NA,NA,1258.156,842.8976499999999
hart,HART_S10.2_P3123_R3,2024,2,197.65,226.42584116999998,Lentil,Canola,NA,229,37,NA,166.488,-257.5878412
hart,HART_S4.1_P2341_R1,2023,1,202,225.25834999999998,wheat,NA,NA,2738,NA,NA,903.54,476.28165
hart,HART_S4.1_P2341_R1,2024,2,210.5,254.7337181,Canola,NA,NA,143,0,NA,88.946,-376.2877181
hart,HART_S1.1_P1231_R1,2023,1,204.5,222.5193,lentil,NA,NA,1938,NA,NA,1259.7,832.6807000000001
hart,HART_S1.1_P1231_R1,2024,2,202,223.052,Wheat,NA,NA,1338,0,NA,441.54,16.488000000000028
hart,HART_S10.2_P3123_R1,2023,1,202,213.25835,barley,NA,NA,4427,NA,NA,1319.246,903.98765
hart,HART_S10.2_P3123_R1,2024,2,202.35,226.42584116999998,Lentil,Canola,NA,305,149,NA,286.56,-142.2158412
hart,HART_S6_P3412_R2,2023,1,202,246.75835,wheat,NA,NA,2979,NA,NA,983.07,534.3116500000001
hart,HART_S6_P3412_R2,2024,2,202,171.8577747,Barley,NA,NA,1000,0,NA,298,-75.85777473
hart,HART_S8_P4123_R2,2023,1,202,246.75834999999998,wheat,NA,NA,2723,NA,NA,898.59,449.8316500000001
hart,HART_S8_P4123_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,677,0,NA,440.05,4.225599999999986
hart,HART_S3_P4123_R1,2023,1,202,235.75834999999998,barley,NA,NA,3449,NA,NA,1027.802,590.04365
hart,HART_S3_P4123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,646,0,NA,419.9,-15.9244
hart,HART_S1.3_P1231_R2,2023,1,204.5,222.5193,lentil,NA,NA,1273,NA,NA,827.45,400.43070000000006
hart,HART_S1.3_P1231_R2,2024,2,202,243.052,Wheat,NA,NA,1785,0,NA,589.0500000000001,143.99800000000008
hart,HART_S9_P3412_R2,2023,1,202,246.75834999999998,wheat,NA,NA,2446,NA,NA,807.1800000000001,358.4216500000001
hart,HART_S9_P3412_R2,2024,2,202,220.6835143,Barley,NA,NA,1359,0,NA,404.982,-17.70151425
hart,HART_S3_P4123_R3,2023,1,202,235.75834999999998,barley,NA,NA,3961,NA,NA,1180.378,742.61965
hart,HART_S3_P4123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,360,0,NA,234,-201.8244
hart,HART_S7_P4123_R1,2023,1,202,235.75835,barley,NA,NA,4483,NA,NA,1335.934,898.1756499999999
hart,HART_S7_P4123_R1,2024,2,193.5,242.32439999999997,Lentil,NA,NA,565,0,NA,367.25,-68.5744
hart,HART_S8_P3412_R2,2023,1,202,235.75834999999998,barley,NA,NA,3746,NA,NA,1116.308,678.54965
hart,HART_S8_P3412_R2,2024,2,202,256.61117314999996,Wheat,NA,NA,1440,0,NA,475.2000000000001,16.588826850000146
hart,HART_S10.2_P1231_R3,2023,1,236.975,227.7693,lentil,canola,NA,275,1024,NA,836.6500000000001,371.9057000000001
hart,HART_S10.2_P1231_R3,2024,2,202,250.7441863,Wheat,NA,NA,818,0,NA,269.94,-182.8041863
hart,HART_S1.1_P1231_R3,2023,1,204.5,222.5193,lentil,NA,NA,1562,NA,NA,1015.3,588.2807
hart,HART_S1.1_P1231_R3,2024,2,202,223.052,Wheat,NA,NA,1487,0,NA,490.71,65.65799999999999
hart,HART_S6_P2341_R3,2023,1,213,236.50179999999997,canola,NA,NA,624,NA,NA,388.128,-61.3738
hart,HART_S6_P2341_R3,2024,2,202,189.6031516,Wheat,NA,NA,1047,0,NA,345.51,-46.09315159
hart,HART_S1.2_P1231_R3,2023,1,204.5,222.5193,lentil,NA,NA,1665,NA,NA,1082.25,655.2307000000001
hart,HART_S1.2_P1231_R3,2024,2,202,202.61067411000002,Wheat,NA,NA,1543,0,NA,509.19,104.57932588999998
hart,HART_S4.1_P4123_R3,2023,1,202,209.25835,barley,NA,NA,3460,NA,NA,1031.08,619.8216499999999
hart,HART_S4.1_P4123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,663,0,NA,430.95,-4.8744
hart,HART_S4.3_P2341_R2,2023,1,202,259.75834999999995,wheat,NA,NA,2605,NA,NA,859.6500000000001,397.89165000000014
hart,HART_S4.3_P2341_R2,2024,2,210.5,274.071721,Canola,NA,NA,24,0,NA,14.928,-469.643721
hart,HART_S5_P0000_R4,2023,1,204.5,222.5193,lentil,NA,NA,1464,NA,NA,951.6,524.5807
hart,HART_S5_P0000_R4,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
hart,HART_S6_P4123_R1,2023,1,202,235.75834999999998,barley,NA,NA,4478,NA,NA,1334.444,896.68565
hart,HART_S6_P4123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,491,0,NA,319.15000000000003,-116.6744
hart,HART_S4.1_P3412_R2,2023,1,213,215.0018,canola,NA,NA,537,NA,NA,334.014,-93.9878
hart,HART_S4.1_P3412_R2,2024,2,202,204.75806106500002,Barley,NA,NA,372,0,NA,110.856,-295.9020611
hart,HART_S1.3_P2312_R3,2023,1,202,259.75834999999995,wheat,NA,NA,3112,NA,NA,1026.96,565.2016500000001
hart,HART_S1.3_P2312_R3,2024,2,202,230.85440000000003,Barley,NA,NA,1212,0,NA,361.176,-71.6784
hart,HART_S4.2_P2341_R3,2023,1,202,246.75835,wheat,NA,NA,3480,NA,NA,1148.4,699.64165
hart,HART_S4.2_P2341_R3,2024,2,210.5,237.4248707,Canola,NA,NA,385,0,NA,239.47,-208.4548707
hart,HART_S7_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1840,NA,NA,1196,768.9807000000001
hart,HART_S7_P1234_R1,2024,2,193.5,229.7944,Field pea,NA,NA,578,0,NA,260.678,-162.6164
hart,HART_S1.3_P3123_R3,2023,1,202,258.75835,barley,NA,NA,4176,NA,NA,1244.448,783.68965
hart,HART_S1.3_P3123_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,557,0,NA,362.05,-73.7744
hart,HART_S10.3_P2312_R2,2023,1,202,246.75835,wheat,NA,NA,2999,NA,NA,989.67,540.91165
hart,HART_S10.3_P2312_R2,2024,2,202,194.9781552,Barley,NA,NA,1590,0,NA,473.82,76.84184479
hart,HART_S4.3_P4123_R2,2023,1,202,258.75835,barley,NA,NA,3373,NA,NA,1005.154,544.3956499999999
hart,HART_S4.3_P4123_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,794,0,NA,516.1,80.2756
hart,HART_S3_P2341_R3,2023,1,202,246.75835,wheat,NA,NA,3173,NA,NA,1047.09,598.3316499999999
hart,HART_S3_P2341_R3,2024,2,193.5,242.32440000000003,Lentil,NA,NA,970,0,NA,630.5,194.67559999999997
hart,HART_S10.1_P3123_R2,2023,1,193.5,190.25834999999998,barley,NA,NA,3506,NA,NA,1044.788,661.0296500000001
hart,HART_S10.1_P3123_R2,2024,2,202.55,203.295,Lentil,Canola,NA,674,128,NA,502.428,96.583
hart,HART_S6_P2341_R2,2023,1,213,236.50179999999997,canola,NA,NA,634,NA,NA,394.348,-55.1538
hart,HART_S6_P2341_R2,2024,2,202,189.6031516,Wheat,NA,NA,509,0,NA,167.97,-223.6331516
hart,HART_S4.3_P2341_R3,2023,1,202,259.75834999999995,wheat,NA,NA,3352,NA,NA,1106.16,644.4016500000001
hart,HART_S4.3_P2341_R3,2024,2,210.5,274.07172099999997,Canola,NA,NA,62,0,NA,38.564,-446.007721
hart,HART_S4.1_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1602,NA,NA,1041.3,614.2807
hart,HART_S4.1_P1234_R1,2024,2,202,214.7594818,Wheat,NA,NA,1731,0,NA,571.23,154.47051824000002
hart,HART_S2.3_P0000_R2,2023,1,202,285.75834999999995,wheat,NA,NA,3737,NA,NA,1233.21,745.4516500000001
hart,HART_S2.3_P0000_R2,2024,2,202,182.76499213000002,Barley,NA,NA,743.5,0,NA,221.563,-163.2019921
hart,HART_S4.3_P3412_R1,2023,1,213,249.5018,canola,NA,NA,578,NA,NA,359.516,-102.9858
hart,HART_S4.3_P3412_R1,2024,2,202,205.27791397000001,Barley,NA,NA,67,0,NA,19.966,-387.311914
hart,HART_S1.2_P3123_R1,2023,1,202,235.75835,barley,NA,NA,4463,NA,NA,1329.974,892.2156499999999
hart,HART_S1.2_P3123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,38,0,NA,24.7,-411.1244
hart,HART_S3_P3412_R2,2023,1,204.5,222.5193,lentil,NA,NA,1561,NA,NA,1014.65,587.6306999999999
hart,HART_S3_P3412_R2,2024,2,202,155.85440000000003,Barley,NA,NA,2033,0,NA,605.834,247.97959999999992
hart,HART_S1.2_P2312_R2,2023,1,202,246.75835,wheat,NA,NA,2871,NA,NA,947.43,498.67164999999994
hart,HART_S1.2_P2312_R2,2024,2,202,180.7204495,Barley,NA,NA,510,0,NA,151.98,-230.7404495
hart,HART_S6_P3412_R3,2023,1,202,246.75834999999998,wheat,NA,NA,2584,NA,NA,852.72,403.9616500000001
hart,HART_S6_P3412_R3,2024,2,202,171.8577747,Barley,NA,NA,1771,0,NA,527.7579999999999,153.90022526999994
hart,HART_S2.3_P0000_R3,2023,1,202,285.75834999999995,wheat,NA,NA,3706,NA,NA,1222.98,735.2216500000001
hart,HART_S2.3_P0000_R3,2024,2,202,182.76499213000002,Barley,NA,NA,1208.7,0,NA,360.1926,-24.57239213
hart,HART_S9_P1234_R2,2023,1,204.5,235.93619999999996,vetch,NA,NA,0,NA,NA,0,-440.4362
hart,HART_S9_P1234_R2,2024,2,210.5,235.51599999999996,Canola,NA,NA,164,0,NA,102.008,-344.008
hart,HART_S5_P0000_R8,2023,1,204.5,222.5193,lentil,NA,NA,1258,NA,NA,817.7,390.68070000000006
hart,HART_S5_P0000_R8,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
hart,HART_S9_P4123_R2,2023,1,202,235.75834999999998,barley,NA,NA,3792,NA,NA,1130.0159999999998,692.2576499999999
hart,HART_S9_P4123_R2,2024,2,182.5,139.03,Vetch,NA,NA,0,0,NA,0,-321.53
hart,HART_S1.2_P2312_R1,2023,1,202,246.75835,wheat,NA,NA,3250,NA,NA,1072.5,623.7416499999999
hart,HART_S1.2_P2312_R1,2024,2,202,180.7204495,Barley,NA,NA,262,0,NA,78.076,-304.6444495
hart,HART_S4.1_P4123_R1,2023,1,202,209.25835,barley,NA,NA,3572,NA,NA,1064.456,653.1976499999998
hart,HART_S4.1_P4123_R1,2024,2,193.5,242.32440000000003,Lentil,NA,NA,706,0,NA,458.9,23.07559999999995
hart,HART_S7_P4123_R2,2023,1,202,235.75834999999998,barley,NA,NA,3234,NA,NA,963.732,525.97365
hart,HART_S7_P4123_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,776,0,NA,504.4,68.57559999999995
hart,HART_S6_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1350,NA,NA,877.5,450.4807
hart,HART_S6_P1234_R2,2024,2,210.5,235.51599999999996,Canola,NA,NA,5,0,NA,3.11,-442.906
hart,HART_S9_P3412_R1,2023,1,202,246.75835,wheat,NA,NA,3280,NA,NA,1082.4,633.64165
hart,HART_S9_P3412_R1,2024,2,202,220.6835143,Barley,NA,NA,401,0,NA,119.498,-303.1855143
hart,HART_S8_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1433,NA,NA,931.45,504.43070000000006
hart,HART_S8_P1234_R2,2024,2,202,214.29387340500003,Wheat,NA,NA,2116,0,NA,698.2800000000001,281.9861265950001
hart,HART_S10.2_P2312_R3,2023,1,202,218.75835,wheat,NA,NA,2881,NA,NA,950.73,529.97165
hart,HART_S10.2_P2312_R3,2024,2,202,181.97245029500002,Barley,NA,NA,1720,0,NA,512.56,128.58754970499993
hart,HART_S4.2_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1832,NA,NA,1190.8,763.7807
hart,HART_S4.2_P1234_R1,2024,2,202,223.82467649999998,Wheat,NA,NA,897,0,NA,296.01,-129.8146765
hart,HART_S1.2_P3123_R2,2023,1,202,235.75834999999998,barley,NA,NA,3373,NA,NA,1005.154,567.39565
hart,HART_S1.2_P3123_R2,2024,2,193.5,242.32439999999997,Lentil,NA,NA,590,0,NA,383.5,-52.3244
hart,HART_S2.2_P0000_R2,2023,1,202,264.25834999999995,wheat,NA,NA,2881,NA,NA,950.73,484.47165000000007
hart,HART_S2.2_P0000_R2,2024,2,202,182.41727117500002,Barley,NA,NA,1687,0,NA,502.726,118.30872882499997
hart,HART_S1.3_P2312_R1,2023,1,202,259.75835,wheat,NA,NA,3480,NA,NA,1148.4,686.64165
hart,HART_S1.3_P2312_R1,2024,2,202,230.85440000000003,Barley,NA,NA,135,0,NA,40.23,-392.6244
hart,HART_S6_P1234_R3,2023,1,204.5,222.5193,lentil,NA,NA,1866,NA,NA,1212.9,785.8807000000002
hart,HART_S6_P1234_R3,2024,2,210.5,235.51599999999996,Canola,NA,NA,687,0,NA,427.314,-18.702
hart,HART_S4.3_P3412_R3,2023,1,213,249.50180000000003,canola,NA,NA,563,NA,NA,350.186,-112.3158
hart,HART_S4.3_P3412_R3,2024,2,202,205.27791397000001,Barley,NA,NA,321,0,NA,95.658,-311.619914
hart,HART_S5_P0000_R9,2023,1,204.5,222.5193,lentil,NA,NA,1211,NA,NA,787.15,360.1307
hart,HART_S5_P0000_R9,2024,2,193.5,238.44439999999997,Chickpea,NA,NA,0,0,NA,0,-431.9444
hart,HART_S2.2_P0000_R3,2023,1,202,264.25835,wheat,NA,NA,3938,NA,NA,1299.54,833.2816499999999
hart,HART_S2.2_P0000_R3,2024,2,202,182.41727117500002,Barley,NA,NA,1115.2,0,NA,332.3296,-52.08767118
hart,HART_S10.3_P2312_R1,2023,1,202,246.75835,wheat,NA,NA,2799,NA,NA,923.67,474.91164999999995
hart,HART_S10.3_P2312_R1,2024,2,202,194.9781552,Barley,NA,NA,1380,0,NA,411.24,14.261844785000022
hart,HART_S10.1_P2312_R2,2023,1,193.5,190.25835,wheat,NA,NA,2810,NA,NA,927.3,543.5416499999999
hart,HART_S10.1_P2312_R2,2024,2,202,193.16680829999999,Barley,NA,NA,791,0,NA,235.718,-159.4488083
hart,HART_S9_P1234_R3,2023,1,204.5,235.9362,vetch,NA,NA,0,NA,NA,0,-440.4362
hart,HART_S9_P1234_R3,2024,2,210.5,235.51599999999996,Canola,NA,NA,337,0,NA,209.614,-236.402
hart,HART_S10.1_P2312_R3,2023,1,193.5,190.25835,wheat,NA,NA,2636,NA,NA,869.88,486.12165
hart,HART_S10.1_P2312_R3,2024,2,202,193.16680829999999,Barley,NA,NA,1104,0,NA,328.992,-66.1748083
hart,HART_S10.1_P2312_R1,2023,1,193.5,190.25835,wheat,NA,NA,2600,NA,NA,858,474.24165
hart,HART_S10.1_P2312_R1,2024,2,202,193.16680829999999,Barley,NA,NA,1591,0,NA,474.118,78.95119170000001
hart,HART_S3_P4123_R2,2023,1,202,235.75835,barley,NA,NA,3306,NA,NA,985.188,547.42965
hart,HART_S3_P4123_R2,2024,2,193.5,242.32440000000003,Lentil,NA,NA,932,0,NA,605.8000000000001,169.97560000000004
hart,HART_S6_P1234_R1,2023,1,204.5,222.5193,lentil,NA,NA,1428,NA,NA,928.2,501.18070000000006
hart,HART_S6_P1234_R1,2024,2,210.5,235.51599999999996,Canola,NA,NA,560,0,NA,348.32,-97.696
hart,HART_S7_P1234_R2,2023,1,204.5,222.5193,lentil,NA,NA,1443,NA,NA,937.95,510.93070000000006
hart,HART_S7_P1234_R2,2024,2,193.5,229.7944,Field pea,NA,NA,773,0,NA,348.623,-74.6714
hart,HART_S3_P3412_R1,2023,1,204.5,222.5193,lentil,NA,NA,1607,NA,NA,1044.55,617.5307
hart,HART_S3_P3412_R1,2024,2,202,155.85440000000003,Barley,NA,NA,2573,0,NA,766.754,408.89959999999996
hart,HART_S10.3_P2312_R3,2023,1,202,246.75835,wheat,NA,NA,3173,NA,NA,1047.09,598.3316499999999
