,plotID,errorLocation,errorType,errorMsg
100,STREATHAM_S1.1_P1212_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
101,STREATHAM_S1.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
102,STREATHAM_S3_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
103,STREATHAM_S3_P1234_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
104,STREATHAM_S3_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
105,STREATHAM_S2.4_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
106,STREATHAM_S2.4_P3412_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
107,STREATHAM_S2.4_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
108,STREATHAM_S9.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
109,STREATHAM_S9.1_P1212_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
110,STREATHAM_S9.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
111,STREATHAM_S2.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
112,STREATHAM_S2.1_P2341_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
113,STREATHAM_S2.1_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
114,STREATHAM_S9.3_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
115,STREATHAM_S9.3_P1212_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
116,STREATHAM_S9.3_BUFFER_R1,"('name',)",value_error,"Value error, Herbicide product 2,4D amine 625 must be defined in the 'herbicideProductData' table in '.../sgr_data/data'"
