,plotID,errorLocation,errorType,errorMsg
171,STREATHAM_S8_P3123_R1,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S8_P3123_R1 is already in a fallow state. You cannot terminate a fallow state
172,STREATHAM_S8_P3123_R2,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S8_P3123_R2 is already in a fallow state. You cannot terminate a fallow state
173,STREATHAM_S8_P3123_R3,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S8_P3123_R3 is already in a fallow state. You cannot terminate a fallow state
174,STREATHAM_S9.1_P1212_R1,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.1_P1212_R1 is already in a fallow state. You cannot terminate a fallow state
175,STREATHAM_S9.3_P1212_R1,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.3_P1212_R1 is already in a fallow state. You cannot terminate a fallow state
176,STREATHAM_S9.2_P1212_R1,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.2_P1212_R1 is already in a fallow state. You cannot terminate a fallow state
177,STREATHAM_S9.2_P1212_R2,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.2_P1212_R2 is already in a fallow state. You cannot terminate a fallow state
178,STREATHAM_S9.3_P1212_R2,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.3_P1212_R2 is already in a fallow state. You cannot terminate a fallow state
179,STREATHAM_S9.1_P1212_R2,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.1_P1212_R2 is already in a fallow state. You cannot terminate a fallow state
180,STREATHAM_S9.3_P1212_R3,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.3_P1212_R3 is already in a fallow state. You cannot terminate a fallow state
181,STREATHAM_S9.2_P1212_R3,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.2_P1212_R3 is already in a fallow state. You cannot terminate a fallow state
182,STREATHAM_S9.1_P1212_R3,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.1_P1212_R3 is already in a fallow state. You cannot terminate a fallow state
183,STREATHAM_S9.2_P2121_R1,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.2_P2121_R1 is already in a fallow state. You cannot terminate a fallow state
184,STREATHAM_S9.3_P2121_R1,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.3_P2121_R1 is already in a fallow state. You cannot terminate a fallow state
185,STREATHAM_S9.1_P2121_R1,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.1_P2121_R1 is already in a fallow state. You cannot terminate a fallow state
186,STREATHAM_S9.1_P2121_R2,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.1_P2121_R2 is already in a fallow state. You cannot terminate a fallow state
187,STREATHAM_S9.3_P2121_R2,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.3_P2121_R2 is already in a fallow state. You cannot terminate a fallow state
188,STREATHAM_S9.2_P2121_R2,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.2_P2121_R2 is already in a fallow state. You cannot terminate a fallow state
189,STREATHAM_S9.2_P2121_R3,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.2_P2121_R3 is already in a fallow state. You cannot terminate a fallow state
190,STREATHAM_S9.1_P2121_R3,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.1_P2121_R3 is already in a fallow state. You cannot terminate a fallow state
191,STREATHAM_S9.3_P2121_R3,checkPlotState,<class 'ValueError'>,Plot STREATHAM_S9.3_P2121_R3 is already in a fallow state. You cannot terminate a fallow state
