,plotID,errorLocation,errorType,errorMsg
128,STREATHAM_S2.1_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
129,STREATHAM_S2.1_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
130,STREATHAM_S2.1_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
131,STREATHAM_S2.1_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.1_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
132,STREATHAM_S2.2_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
133,STREATHAM_S2.2_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
134,STREATHAM_S2.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
135,STREATHAM_S2.2_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
136,STREATHAM_S2.2_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
137,STREATHAM_S2.2_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.2_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
138,STREATHAM_S2.4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
139,STREATHAM_S2.4_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
140,STREATHAM_S2.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
141,STREATHAM_S2.4_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
142,STREATHAM_S2.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
143,STREATHAM_S2.4_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.4_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
144,STREATHAM_S2.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
145,STREATHAM_S2.3_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
146,STREATHAM_S2.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
147,STREATHAM_S2.3_BUFFER_R2,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R2. Please ensure a starting state is initiated for ALL plots prior to data entry
148,STREATHAM_S2.3_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
149,STREATHAM_S2.3_BUFFER_R3,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S2.3_BUFFER_R3. Please ensure a starting state is initiated for ALL plots prior to data entry
150,STREATHAM_S8_BUFFER_R1,checkPlotState,<class 'ValueError'>,There is no entry in the plot state data forSTREATHAM_S8_BUFFER_R1. Please ensure a starting state is initiated for ALL plots prior to data entry
